anchor,concept,similarity
plant,bag,0.5395822525024414
plant,train,0.539371907711029
plant,stuffing,0.5387547016143799
plant,ring,0.5355062484741211
plant,patch,0.5352705717086792
plant,book,0.5341296792030334
plant,box,0.5318436622619629
plant,engine,0.5314755439758301
plant,breadbox,0.5313172340393066
plant,pumpkin,0.5309176445007324
plant,egg,0.5274006128311157
plant,cereal,0.5257976055145264
plant,bush,0.5248117446899414
plant,nut,0.5223102569580078
plant,shoe,0.5219393968582153
plant,glass,0.5196908116340637
plant,glasses,0.519690752029419
plant,grass,0.5170746445655823
plant,projector,0.5156584978103638
plant,bookshelf,0.5155850648880005
plant,cellphone,0.5150547027587891
plant,whiteboard,0.5142865180969238
plant,horse,0.5133607387542725
plant,fly,0.5125471949577332
plant,pantsuit,0.5121030807495117
plant,gun,0.5119493007659912
plant,wheel,0.5098881721496582
plant,bagel,0.5069381594657898
plant,bear,0.505781352519989
plant,album,0.505551815032959
plant,drum,0.5049228668212891
plant,lunchbox,0.5041570067405701
plant,strainer,0.502639889717102
plant,music box,0.502444863319397
plant,cabinet,0.5017170310020447
plant,costume,0.5007471442222595
plant,suit,0.5005176067352295
plant,clothes,0.4998355507850647
plant,sock,0.4995863735675812
plant,smoothie,0.49916166067123413
plant,ball,0.4983261525630951
plant,headband,0.4980660378932953
plant,shelf,0.497100830078125
plant,chain,0.49556440114974976
plant,bandage,0.4937276840209961
plant,dumpster,0.4933072626590729
plant,lock,0.49187707901000977
plant,desk,0.49121707677841187
plant,tape measure,0.49066421389579773
plant,container,0.48995864391326904
plant,fast food,0.48858678340911865
plant,bracelet,0.4880038797855377
plant,canister,0.487415075302124
plant,backpack,0.48708364367485046
plant,wheelbarrow,0.48686549067497253
plant,bottle,0.4867957830429077
plant,pillow,0.4867728650569916
plant,balloon,0.48594290018081665
plant,table,0.4855632483959198
plant,paintbrush,0.4842441976070404
plant,seaweed,0.4830842614173889
plant,hovercraft,0.48204100131988525
plant,steamroller,0.4820233881473541
plant,bandana,0.4820101857185364
plant,dryer,0.48187702894210815
plant,stretcher,0.48174113035202026
plant,bomb,0.4816904067993164
plant,sweater,0.48163577914237976
plant,birdhouse,0.48149949312210083
plant,pocket,0.481267511844635
plant,mushroom,0.48087581992149353
plant,tractor,0.48052409291267395
plant,coat,0.48033851385116577
plant,grain,0.47950831055641174
plant,perfume,0.47932323813438416
plant,drill,0.479153037071228
plant,watermelon,0.47914665937423706
plant,barnacle,0.4788041114807129
plant,comb,0.47859159111976624
plant,weather vane,0.4784696102142334
plant,camel,0.4768231511116028
plant,game,0.47674185037612915
plant,train set,0.47672346234321594
plant,coil,0.47541263699531555
plant,pillbox,0.4748097062110901
plant,brush,0.4746759831905365
plant,birdcage,0.47443899512290955
plant,wineglass,0.47435659170150757
plant,dashboard,0.47428345680236816
plant,birdbath,0.4738471806049347
plant,lampshade,0.4721357226371765
plant,bottle opener,0.4720879793167114
plant,berry,0.47206902503967285
plant,apple tree,0.4716137647628784
plant,button,0.47112488746643066
plant,sweeper,0.4709111750125885
plant,matchbox,0.47058236598968506
plant,buffet,0.4705544710159302
plant,organ,0.47038042545318604
plant,snack,0.4703691899776459
plant,coffee table,0.4702358841896057
plant,piglet,0.46981507539749146
plant,chest,0.46978408098220825
plant,blackberry,0.46963709592819214
plant,couch,0.46934545040130615
plant,radish,0.46922656893730164
plant,cardinal,0.46918177604675293
plant,beetle,0.46913278102874756
plant,candy bar,0.46900129318237305
plant,lectern,0.468783974647522
plant,refrigerator,0.46833765506744385
plant,grasshopper,0.4677107036113739
plant,orchid,0.46712642908096313
plant,carriage,0.466411292552948
plant,jeans,0.4655115306377411
plant,closet,0.4651244878768921
plant,fruitcake,0.4649852514266968
plant,food processor,0.46474647521972656
plant,duckling,0.4647262692451477
plant,popsicle,0.46457186341285706
plant,beet,0.46457117795944214
plant,tape recorder,0.4644935131072998
plant,locket,0.46446770429611206
plant,stamp,0.4644632339477539
plant,keyboard,0.46399086713790894
plant,weed,0.4636874198913574
plant,bucket,0.4635998606681824
plant,chessboard,0.4634116590023041
plant,padlock,0.46275731921195984
plant,hairpin,0.4623112678527832
plant,bus,0.4617481529712677
plant,wheelchair,0.46166402101516724
plant,shorts,0.46117115020751953
plant,blowgun,0.46088817715644836
plant,lightbulb,0.46048814058303833
plant,anteater,0.45992401242256165
plant,fishbowl,0.4599054753780365
plant,headrest,0.4596407115459442
plant,workbench,0.4593416750431061
plant,footbath,0.4589455723762512
plant,camper,0.45889562368392944
plant,footrest,0.45888495445251465
plant,lightning bug,0.458753377199173
plant,water bottle,0.45846253633499146
plant,blower,0.45832639932632446
plant,ice cream,0.45822468400001526
plant,cracker,0.4581620395183563
plant,star fruit,0.4579726457595825
plant,penlight,0.4577452540397644
plant,tablet,0.4573894739151001
plant,wetsuit,0.4573729336261749
plant,stool,0.4572952091693878
plant,diaper,0.4569103717803955
plant,toad,0.4568348526954651
plant,hummingbird,0.4566582143306732
plant,microphone,0.4565776586532593
plant,donut,0.45632117986679077
plant,headlight,0.4561614990234375
plant,hubcap,0.45612430572509766
plant,mailbox,0.45556390285491943
plant,goat,0.455547034740448
plant,blueberry,0.45496630668640137
plant,beachball,0.45480215549468994
plant,raisin,0.45324277877807617
plant,coffee bean,0.45324045419692993
plant,computer screen,0.4527338147163391
plant,frame,0.4515628516674042
plant,beanie,0.45147138833999634
plant,salad,0.45140278339385986
plant,strap,0.4513200521469116
plant,mulberry,0.4508291780948639
plant,mold,0.45029985904693604
plant,swab,0.4499701261520386
plant,chalkboard,0.44975215196609497
plant,copier,0.4496437907218933
plant,crown,0.4494893252849579
plant,hourglass,0.44946128129959106
plant,canoe,0.4492020606994629
plant,bench,0.4489431381225586
plant,tie,0.4488239586353302
plant,veil,0.4487207531929016
plant,crystal ball,0.44843876361846924
plant,car seat,0.44841620326042175
plant,carrot,0.4483112096786499
plant,sweatsuit,0.44770729541778564
plant,polar bear,0.44757992029190063
plant,moss,0.4474952816963196
plant,candy cane,0.4474768042564392
plant,boxer shorts,0.44747674465179443
plant,worm,0.4474482536315918
plant,tube top,0.44738250970840454
plant,pastry,0.4471510350704193
plant,plaster cast,0.44709116220474243
plant,curry,0.446897029876709
plant,needle,0.44671905040740967
plant,cake,0.44620561599731445
plant,wine bottle,0.44615787267684937
plant,latch,0.4460996687412262
plant,shaving cream,0.4454330503940582
plant,scarf,0.444764107465744
plant,possum,0.4446449279785156
plant,trumpet,0.44458016753196716
plant,jumpsuit,0.444247841835022
plant,toaster,0.44419729709625244
plant,garbage truck,0.4438849687576294
plant,rocket,0.4438543915748596
plant,statue,0.4436962604522705
plant,robot,0.4436102509498596
plant,hatbox,0.4431132674217224
plant,polygraph,0.4430724084377289
plant,toilet paper,0.44306719303131104
plant,roadsweeper,0.4430549442768097
plant,pitcher,0.44242754578590393
plant,sprouts,0.4422547221183777
plant,almond,0.44223499298095703
plant,plum,0.4420754909515381
plant,pickax,0.44198179244995117
plant,board game,0.44151681661605835
plant,remote control,0.4413115382194519
plant,curtain,0.4411756992340088
plant,briefcase,0.4410017728805542
plant,corsage,0.4408712685108185
plant,mosquito,0.44057226181030273
plant,coffee pot,0.44034284353256226
plant,wallet,0.4401758015155792
plant,stockings,0.4399973750114441
plant,hairspray,0.439569890499115
plant,stove,0.43947163224220276
plant,watering can,0.43938952684402466
plant,candle,0.43931564688682556
plant,toothbrush,0.43903446197509766
plant,vest,0.4389781057834625
plant,hairnet,0.43855804204940796
plant,paper bag,0.4384537935256958
plant,egg roll,0.4383806586265564
plant,calf,0.43836474418640137
plant,shirt,0.43829721212387085
plant,pocket watch,0.4382084012031555
plant,petri dish,0.4381372928619385
plant,headscarf,0.43801456689834595
plant,tomato,0.43787655234336853
plant,puppy,0.4378213882446289
plant,air conditioner,0.43757766485214233
plant,bullet,0.43755748867988586
plant,pedal,0.43755364418029785
plant,eye patch,0.4374499022960663
plant,otter,0.43734657764434814
plant,bassoon,0.4372901916503906
plant,hyena,0.436917781829834
plant,water filter,0.43665558099746704
plant,cord,0.43655964732170105
plant,fountain pen,0.4365444481372833
plant,pine tree,0.43654119968414307
plant,shower cap,0.4357801377773285
plant,rollerskate,0.435610294342041
plant,accordion,0.4355689287185669
plant,recorder,0.4354266822338104
plant,onion,0.4352506995201111
plant,ice pack,0.43517154455184937
plant,corset,0.4351261258125305
plant,ant,0.435106486082077
plant,missile,0.4349333643913269
plant,coffin,0.4348472058773041
plant,piggy bank,0.4344925284385681
plant,landmine,0.43448323011398315
plant,catapult,0.43447640538215637
plant,meatball,0.4340876340866089
plant,sunflower,0.43408703804016113
plant,screen,0.4340597987174988
plant,combination lock,0.43395647406578064
plant,coaster,0.4339245557785034
plant,visor,0.43367457389831543
plant,apron,0.4334605634212494
plant,snail,0.43336009979248047
plant,fishnet stockings,0.43256470561027527
plant,breadstick,0.4325004816055298
plant,freezer,0.43216538429260254
plant,strawberry,0.43192553520202637
plant,zipper,0.43158161640167236
plant,mixer,0.4313048720359802
plant,shortbread,0.4311828315258026
plant,magnifier,0.43114912509918213
plant,laptop,0.43106549978256226
plant,parrot,0.43087366223335266
plant,orange,0.43085604906082153
plant,corkscrew,0.43076908588409424
plant,seal,0.43074315786361694
plant,punch,0.43051761388778687
plant,washcloth,0.43049320578575134
plant,airplane,0.4304095506668091
plant,headdress,0.43036752939224243
plant,pliers,0.4303264915943146
plant,pants,0.42985403537750244
plant,coat rack,0.42978087067604065
plant,rubber band,0.4290406107902527
plant,meat,0.4288601279258728
plant,scraper,0.42869752645492554
plant,hearse,0.42867979407310486
plant,prune,0.4285598695278168
plant,taxi,0.4280848503112793
plant,doll,0.428047776222229
plant,submarine,0.42798560857772827
plant,christmas tree,0.42796969413757324
plant,cannonball,0.42783549427986145
plant,rabbit,0.4273446798324585
plant,steering wheel,0.427335649728775
plant,vending machine,0.4272780418395996
plant,cummerbund,0.4271422028541565
plant,bed,0.42708608508110046
plant,firetruck,0.4270728826522827
plant,butterfly,0.42692410945892334
plant,squash,0.4269184172153473
plant,amplifier,0.42664045095443726
plant,toolbox,0.4265531301498413
plant,speedboat,0.426358163356781
plant,barrel,0.42613136768341064
plant,cockatoo,0.42578428983688354
plant,screw,0.42572540044784546
plant,juice,0.4257203936576843
plant,printer,0.42559635639190674
plant,green beans,0.42559364438056946
plant,clipboard,0.4252467751502991
plant,chicken wire,0.4248617887496948
plant,beaker,0.42340677976608276
plant,duck,0.42330044507980347
plant,scalpel,0.42323893308639526
plant,odometer,0.4232187867164612
plant,staple gun,0.4231311082839966
plant,match,0.42260822653770447
plant,handkerchief,0.42252764105796814
plant,lamp,0.42216044664382935
plant,chipmunk,0.42203307151794434
plant,electric chair,0.42194893956184387
plant,water heater,0.4219135642051697
plant,pitchfork,0.4217306077480316
plant,wine cooler,0.421556293964386
plant,cookie,0.4214882552623749
plant,sewing machine,0.421366423368454
plant,toothpick,0.42134666442871094
plant,manatee,0.42133063077926636
plant,fern,0.4213283658027649
plant,cupcake,0.421129435300827
plant,cable,0.42079469561576843
plant,fork,0.4207151532173157
plant,tortilla,0.42065751552581787
plant,overalls,0.42034947872161865
plant,station wagon,0.4202897846698761
plant,cash machine,0.4201335906982422
plant,ladybug,0.4201316237449646
plant,washing machine,0.42012709379196167
plant,spatula,0.4200543761253357
plant,sweet potato,0.41978806257247925
plant,pickle,0.41972294449806213
plant,brace,0.4196373522281647
plant,plunger,0.4195762574672699
plant,wedge,0.4194842576980591
plant,calculator,0.419252872467041
plant,snowplow,0.41907799243927
plant,pencil sharpener,0.4189658761024475
plant,lemonade,0.41893982887268066
plant,wasp,0.418889582157135
plant,marker,0.4186133146286011
plant,praying mantis,0.4186020791530609
plant,snowsuit,0.4185026288032532
plant,crayon,0.4182080924510956
plant,stroller,0.41819947957992554
plant,jump rope,0.418137788772583
plant,letter opener,0.4180065989494324
plant,jacket,0.4180060029029846
plant,hook,0.4178289771080017
plant,bowl,0.4177982211112976
plant,breakfast,0.417730450630188
plant,spoon,0.41770607233047485
plant,ballot box,0.417537659406662
plant,armor,0.41750141978263855
plant,cow,0.417417049407959
plant,rocking chair,0.4173729419708252
plant,seatbelt,0.41713589429855347
plant,file,0.41707199811935425
plant,tape,0.4170062839984894
plant,hotdog,0.4169189929962158
